"""656,029""","""574,992""",W9-2,OAK AVE,,,SIGN_POLE,,NW,1.9,1.4,2.0,,,,,2024 Sep 25 12:00:00 AM,2025 Mar 14 12:00:00 AM,2025 Oct 07 12:00:00 AM,30.43710952324504,-97.80985784386486,POINT (-97.80985784386486 30.43710952324504)
"""159,346""","""862,890""",R2-5,FOREST LN,WRONG WAY,,SIGN_REGULATORY,WRONG WAY,W,1.4,2.7,0.7,Pending,,,,2023 Feb 24 12:00:00 AM,2024 Dec 21 12:00:00 AM,2025 Sep 03 12:00:00 AM,30.384986000530493,-97.72079065710308,POINT (-97.72079065710308 30.384986000530493)
"""130,152""","""933,362""",D1-5,RIDGE DR,YIELD AHEAD,,SIGN_REGULATORY,YIELD AHEAD,S,2.2,1.6,0.9,Pending,,,,2021 Jun 09 12:00:00 AM,2025 Jan 24 12:00:00 AM,2025 Jul 17 12:00:00 AM,30.1525488093556,-97.63584464512154,POINT (-97.63584464512154 30.1525488093556)
"""351,783""","""626,636""",W7-1,ELM ST,HILL,,SIGN_WARNING,HILL,,1.3,1.9,1.0,Pending,,,,2022 Oct 28 12:00:00 AM,2025 Mar 13 12:00:00 AM,2025 Nov 07 12:00:00 AM,30.421018885273913,-97.69264395587814,POINT (-97.69264395587814 30.421018885273913)
"""606,464""","""473,192""",D8-10,VALLEY RD,Street Name,,SIGN_GUIDE,AIRPORT,W,1.3,2.9,1.7,QC Complete,,,,2022 Aug 16 12:00:00 AM,2025 Feb 10 12:00:00 AM,2025 Sep 12 12:00:00 AM,30.189796656800656,-97.69279557647502,POINT (-97.69279557647502 30.189796656800656)
"""600,917""","""637,331""",W2-16,FOREST LN,Street Name,,SIGN_GUIDE,EXIT 123,SE,1.7,1.2,0.6,QC Complete,,,,2022 Aug 29 12:00:00 AM,2025 May 11 12:00:00 AM,2025 Nov 12 12:00:00 AM,30.306235097301343,-97.83755890990167,POINT (-97.83755890990167 30.306235097301343)
"""618,750""","""577,592""",D9-10,SUMMIT AVE,,,SIGN_POLE,,,2.7,1.6,1.1,Installed,,,,2021 Jul 20 12:00:00 AM,2025 Apr 22 12:00:00 AM,2025 Jun 17 12:00:00 AM,30.113743797150217,-97.75673287460307,POINT (-97.75673287460307 30.113743797150217)
"""178,245""","""368,866""",R4-2,CEDAR LN,NO STANDING,,SIGN_REGULATORY,NO STANDING,SW,1.3,2.8,1.7,,,,,2022 Apr 24 12:00:00 AM,2025 May 04 12:00:00 AM,2025 Aug 05 12:00:00 AM,30.124118342236642,-97.70327383609249,POINT (-97.70327383609249 30.124118342236642)
"""519,050""","""932,018""",R2-15,MAIN ST,Street Name,,SIGN_GUIDE,EXIT 123,SE,2.7,1.5,1.4,,,,,2024 Apr 01 12:00:00 AM,2025 Feb 18 12:00:00 AM,2025 Oct 22 12:00:00 AM,30.42076966828695,-97.76934357603065,POINT (-97.76934357603065 30.42076966828695)
"""228,089""","""858,450""",D9-15,MAIN ST,STOP AHEAD,,SIGN_REGULATORY,STOP AHEAD,NE,1.7,2.1,1.3,Installed,,,,2023 Aug 29 12:00:00 AM,2025 Jan 19 12:00:00 AM,2025 May 20 12:00:00 AM,30.160674848904847,-97.8721616641698,POINT (-97.8721616641698 30.160674848904847)
"""261,486""","""633,763""",R4-3,MEADOW CT,Street Name,,SIGN_GUIDE,STREET NAME,W,1.7,2.4,0.6,QC Complete,,,,2021 Nov 22 12:00:00 AM,2024 Dec 02 12:00:00 AM,2025 Oct 28 12:00:00 AM,30.30528780243828,-97.61004587408364,POINT (-97.61004587408364 30.30528780243828)
"""152,521""","""466,428""",R3-11,CEDAR LN,NO PARKING,,SIGN_REGULATORY,NO PARKING,N,2.7,1.6,1.4,,,,,2024 Jul 21 12:00:00 AM,2025 Jan 24 12:00:00 AM,2025 Oct 25 12:00:00 AM,30.424294197389926,-97.719266068143,POINT (-97.719266068143 30.424294197389926)
"""358,145""","""826,207""",D7-11,RIDGE DR,HILL,,SIGN_WARNING,HILL,S,2.7,2.4,1.7,Pending,,,,2022 Jun 28 12:00:00 AM,2025 Mar 14 12:00:00 AM,2025 Sep 08 12:00:00 AM,30.455352042853477,-97.79820910551676,POINT (-97.79820910551676 30.455352042853477)
"""347,452""","""412,440""",W8-3,HILL BLVD,CURVE AHEAD,,SIGN_WARNING,CURVE AHEAD,SE,2.3,2.8,1.6,QC Complete,,,,2022 Sep 30 12:00:00 AM,2025 Jan 23 12:00:00 AM,2025 Jul 04 12:00:00 AM,30.489843057438257,-97.72468759007509,POINT (-97.72468759007509 30.489843057438257)
"""829,615""","""600,515""",D2-20,CEDAR LN,NO PARKING,,SIGN_REGULATORY,NO PARKING,NE,2.7,1.3,1.2,Installed,,,,2022 Jun 28 12:00:00 AM,2024 Dec 03 12:00:00 AM,2025 Jul 27 12:00:00 AM,30.209652322764416,-97.67766170011677,POINT (-97.67766170011677 30.209652322764416)
"""328,664""","""439,976""",W1-9,VALLEY RD,BUMP,,SIGN_WARNING,BUMP,SE,2.8,1.4,1.3,Installed,,,,2022 May 08 12:00:00 AM,2025 Jan 11 12:00:00 AM,2025 Sep 16 12:00:00 AM,30.4908610531081,-97.71478809497546,POINT (-97.71478809497546 30.4908610531081)
"""333,516""","""610,787""",R6-15,MAIN ST,,,SIGN_POLE,,W,2.1,1.7,1.6,QC Complete,,,,2024 Jan 11 12:00:00 AM,2024 Nov 15 12:00:00 AM,2025 Aug 27 12:00:00 AM,30.368747259937603,-97.64148859223582,POINT (-97.64148859223582 30.368747259937603)
"""345,865""","""762,790""",D3-11,WILLOW RD,,,SIGN_POLE,,SW,1.3,1.4,1.5,,,,,2023 Oct 21 12:00:00 AM,2025 Mar 09 12:00:00 AM,2025 Jun 30 12:00:00 AM,30.266257200107837,-97.86035155378113,POINT (-97.86035155378113 30.266257200107837)
"""392,721""","""637,680""",W2-18,VALLEY RD,SLIPPERY WHEN WET,,SIGN_WARNING,SLIPPERY WHEN WET,W,2.4,2.7,1.2,Pending,,,,2021 Apr 24 12:00:00 AM,2025 Apr 05 12:00:00 AM,2025 Jul 01 12:00:00 AM,30.40917931244958,-97.88835137200756,POINT (-97.88835137200756 30.40917931244958)
"""817,657""","""847,180""",W7-20,CEDAR LN,YIELD AHEAD,,SIGN_REGULATORY,YIELD AHEAD,N,2.0,2.3,1.2,QC Complete,,,,2021 Dec 03 12:00:00 AM,2024 Dec 08 12:00:00 AM,2025 Sep 14 12:00:00 AM,30.236277188449566,-97.80544762936982,POINT (-97.80544762936982 30.236277188449566)
"""716,084""","""833,081""",R6-13,SUMMIT AVE,MERGE,,SIGN_WARNING,MERGE,SE,1.7,1.6,0.9,,,,,2024 Sep 16 12:00:00 AM,2025 Mar 06 12:00:00 AM,2025 Jul 17 12:00:00 AM,30.284972688361503,-97.88271167737383,POINT (-97.88271167737383 30.284972688361503)
"""631,346""","""736,969""",R2-3,LAKE RD,SPEED LIMIT 35,,SIGN_REGULATORY,SPEED LIMIT 35,N,1.2,2.6,1.7,Installed,,,,2024 Aug 06 12:00:00 AM,2025 Apr 15 12:00:00 AM,2025 May 30 12:00:00 AM,30.43915163256563,-97.69799668227404,POINT (-97.69799668227404 30.43915163256563)
"""479,634""","""773,447""",R1-14,MAPLE DR,Street Name,,SIGN_GUIDE,SCHOOL ZONE,NE,1.5,1.5,0.9,QC Complete,,,,2023 Jul 01 12:00:00 AM,2024 Dec 16 12:00:00 AM,2025 Jun 04 12:00:00 AM,30.171328693310915,-97.87325629193299,POINT (-97.87325629193299 30.171328693310915)
"""579,431""","""396,068""",D8-5,LAKE RD,,,SIGN_POLE,,SE,2.3,1.5,0.6,,,,,2023 Jul 03 12:00:00 AM,2025 Jan 23 12:00:00 AM,2025 Jun 19 12:00:00 AM,30.172183284659113,-97.73170254178712,POINT (-97.73170254178712 30.172183284659113)
"""707,131""","""660,270""",W3-17,MAIN ST,SLIPPERY WHEN WET,,SIGN_WARNING,SLIPPERY WHEN WET,NW,2.2,2.1,1.2,,,,,2023 Feb 08 12:00:00 AM,2024 Nov 27 12:00:00 AM,2025 Oct 22 12:00:00 AM,30.16046483194143,-97.61759979326187,POINT (-97.61759979326187 30.16046483194143)
"""991,067""","""927,288""",D8-3,PINE AVE,,,SIGN_POLE,,SW,2.8,1.5,1.7,QC Complete,,,,2023 Oct 19 12:00:00 AM,2025 Feb 10 12:00:00 AM,2025 Jul 01 12:00:00 AM,30.134300755011267,-97.81165483277769,POINT (-97.81165483277769 30.134300755011267)
"""721,310""","""564,138""",W5-19,WILLOW RD,,,SIGN_POLE,,S,1.8,1.2,1.7,QC Complete,,,,2023 May 31 12:00:00 AM,2025 Apr 15 12:00:00 AM,2025 Jul 21 12:00:00 AM,30.17156416684352,-97.62280063978223,POINT (-97.62280063978223 30.17156416684352)
"""897,693""","""115,655""",W1-4,RIDGE DR,,,SIGN_POLE,,W,2.5,1.6,0.7,QC Complete,,,,2024 Sep 18 12:00:00 AM,2024 Dec 24 12:00:00 AM,2025 Nov 22 12:00:00 AM,30.335610577762132,-97.83971346931997,POINT (-97.83971346931997 30.335610577762132)
"""610,616""","""428,792""",D5-14,CANYON PL,,,SIGN_POLE,,NW,2.9,1.6,0.6,,,,,2022 Dec 06 12:00:00 AM,2024 Nov 16 12:00:00 AM,2025 Sep 09 12:00:00 AM,30.25111040589722,-97.65858494277657,POINT (-97.65858494277657 30.25111040589722)
"""137,965""","""618,810""",R2-17,VALLEY RD,HILL,,SIGN_WARNING,HILL,S,1.1,2.3,1.4,QC Complete,,,,2023 Mar 23 12:00:00 AM,2025 Mar 02 12:00:00 AM,2025 Aug 01 12:00:00 AM,30.48920634680249,-97.71083076501606,POINT (-97.71083076501606 30.48920634680249)
"""952,252""","""421,251""",R7-3,SUMMIT AVE,Street Name,,SIGN_GUIDE,HOSPITAL,NW,2.0,1.3,0.5,Pending,,,,2024 Aug 27 12:00:00 AM,2024 Dec 24 12:00:00 AM,2025 Nov 13 12:00:00 AM,30.321993967811807,-97.73151680921416,POINT (-97.73151680921416 30.321993967811807)
"""980,713""","""645,399""",W2-7,LAKE RD,DEER CROSSING,,SIGN_WARNING,DEER CROSSING,E,2.4,1.9,1.8,Installed,,,,2023 Jul 08 12:00:00 AM,2024 Nov 15 12:00:00 AM,2025 Jun 21 12:00:00 AM,30.126806207526194,-97.75561622198015,POINT (-97.75561622198015 30.126806207526194)
"""447,398""","""312,145""",W4-14,BIRCH CT,,,SIGN_POLE,,SW,2.2,2.7,0.5,Installed,,,,2021 Sep 29 12:00:00 AM,2024 Nov 03 12:00:00 AM,2025 Oct 10 12:00:00 AM,30.364654803174226,-97.61216557709113,POINT (-97.61216557709113 30.364654803174226)
"""731,251""","""513,578""",W6-17,HILL BLVD,MERGE,,SIGN_WARNING,MERGE,SW,2.4,2.2,0.9,Pending,,,,2021 Dec 13 12:00:00 AM,2025 Jan 31 12:00:00 AM,2025 Jul 07 12:00:00 AM,30.49379588237601,-97.66346142752647,POINT (-97.66346142752647 30.49379588237601)
"""873,279""","""412,685""",D1-11,PARK DR,WRONG WAY,,SIGN_REGULATORY,WRONG WAY,E,1.4,1.8,0.9,,,,,2022 Jun 12 12:00:00 AM,2025 Jan 30 12:00:00 AM,2025 Oct 24 12:00:00 AM,30.226489890341632,-97.81054305393317,POINT (-97.81054305393317 30.226489890341632)
"""904,990""","""186,681""",R6-8,CEDAR LN,DEER CROSSING,,SIGN_WARNING,DEER CROSSING,NE,2.6,1.4,0.7,Pending,,,,2024 May 22 12:00:00 AM,2024 Dec 26 12:00:00 AM,2025 Oct 14 12:00:00 AM,30.426007149736197,-97.66253532374226,POINT (-97.66253532374226 30.426007149736197)
"""827,588""","""248,961""",W1-16,PINE AVE,Street Name,,SIGN_GUIDE,HOSPITAL,NW,2.7,1.6,1.1,Pending,,,,2023 Nov 07 12:00:00 AM,2025 Jan 19 12:00:00 AM,2025 Nov 27 12:00:00 AM,30.13898136727583,-97.8913033873829,POINT (-97.8913033873829 30.13898136727583)
"""195,614""","""767,538""",D6-9,RIVER WAY,NO STOPPING,,SIGN_REGULATORY,NO STOPPING,,1.9,2.5,1.0,Pending,,,,2021 Sep 27 12:00:00 AM,2024 Nov 18 12:00:00 AM,2025 Oct 02 12:00:00 AM,30.135030979341675,-97.73929054934415,POINT (-97.73929054934415 30.135030979341675)
"""385,119""","""160,453""",D7-13,BIRCH CT,DO NOT ENTER,,SIGN_REGULATORY,DO NOT ENTER,N,1.9,2.8,0.8,Installed,,,,2021 Sep 13 12:00:00 AM,2025 Feb 12 12:00:00 AM,2025 May 20 12:00:00 AM,30.177613441352847,-97.60973958189636,POINT (-97.60973958189636 30.177613441352847)
"""871,744""","""545,911""",W4-2,HILL BLVD,BUMP,,SIGN_WARNING,BUMP,SE,2.7,2.4,1.1,Installed,,,,2022 Mar 06 12:00:00 AM,2025 May 09 12:00:00 AM,2025 Sep 29 12:00:00 AM,30.36906169439696,-97.8830681859271,POINT (-97.8830681859271 30.36906169439696)
"""761,084""","""342,742""",D7-14P,MAPLE DR,SLIPPERY WHEN WET,,SIGN_WARNING,SLIPPERY WHEN WET,W,2.1,1.9,1.2,,,,,2022 Mar 01 12:00:00 AM,2024 Dec 30 12:00:00 AM,2025 Jun 11 12:00:00 AM,30.35221935632945,-97.80914483826602,POINT (-97.80914483826602 30.35221935632945)
"""837,178""","""274,157""",D5-16,CANYON PL,STOP,,SIGN_REGULATORY,STOP,N,1.9,1.4,1.2,Installed,,,,2024 Jul 04 12:00:00 AM,2024 Nov 19 12:00:00 AM,2025 Oct 25 12:00:00 AM,30.172366903077805,-97.86314371830088,POINT (-97.86314371830088 30.172366903077805)
"""665,185""","""853,002""",R1-5,MAPLE DR,BUMP,,SIGN_WARNING,BUMP,SW,1.4,3.0,1.4,Pending,,,,2022 Jan 09 12:00:00 AM,2025 May 16 12:00:00 AM,2025 May 23 12:00:00 AM,30.101916944849382,-97.65839801826722,POINT (-97.65839801826722 30.101916944849382)
"""552,700""","""599,736""",W3-7,LAKE RD,,,SIGN_POLE,,,1.2,1.8,1.1,,,,,2024 Mar 08 12:00:00 AM,2025 Mar 15 12:00:00 AM,2025 Jul 21 12:00:00 AM,30.250919197408507,-97.87602171458626,POINT (-97.87602171458626 30.250919197408507)
"""678,341""","""516,765""",D9-18,MAPLE DR,,,SIGN_POLE,,W,2.0,2.7,1.4,,,,,2023 May 04 12:00:00 AM,2025 Apr 19 12:00:00 AM,2025 May 28 12:00:00 AM,30.247097244833,-97.63066130915972,POINT (-97.63066130915972 30.247097244833)
"""776,578""","""954,099""",R5-19P,LAKE RD,DEER CROSSING,,SIGN_WARNING,DEER CROSSING,N,1.3,2.2,1.1,QC Complete,,,,2021 Jan 20 12:00:00 AM,2024 Nov 21 12:00:00 AM,2025 Sep 21 12:00:00 AM,30.273651371674752,-97.80926812452381,POINT (-97.80926812452381 30.273651371674752)
"""380,039""","""674,309""",W1-19,PARK DR,Street Name,,SIGN_GUIDE,STREET NAME,E,2.9,2.0,1.8,Installed,,,,2021 May 06 12:00:00 AM,2025 Feb 18 12:00:00 AM,2025 Nov 02 12:00:00 AM,30.46846701561379,-97.85171817545711,POINT (-97.85171817545711 30.46846701561379)
"""790,246""","""560,209""",W2-10,MAPLE DR,NO STOPPING,,SIGN_REGULATORY,NO STOPPING,S,1.3,1.8,1.4,QC Complete,,,,2021 Sep 08 12:00:00 AM,2025 Jan 11 12:00:00 AM,2025 Sep 23 12:00:00 AM,30.374705819036606,-97.67603464839951,POINT (-97.67603464839951 30.374705819036606)
"""869,063""","""458,655""",R6-6,VALLEY RD,Street Name,,SIGN_GUIDE,SCHOOL ZONE,,1.9,2.7,0.8,Installed,,,,2023 Sep 14 12:00:00 AM,2024 Nov 15 12:00:00 AM,2025 Nov 07 12:00:00 AM,30.463259426257274,-97.61254407673111,POINT (-97.61254407673111 30.463259426257274)
"""466,222""","""150,541""",D6-15,MAIN ST,SCHOOL CROSSING,,SIGN_WARNING,SCHOOL CROSSING,NE,1.1,2.6,0.9,,,,,2022 Apr 29 12:00:00 AM,2024 Dec 07 12:00:00 AM,2025 Sep 04 12:00:00 AM,30.326831270611432,-97.8845162502661,POINT (-97.8845162502661 30.326831270611432)
"""912,854""","""638,884""",D7-15,PARK DR,,,SIGN_POLE,,,2.9,1.8,0.7,QC Complete,,,,2023 Feb 17 12:00:00 AM,2024 Dec 06 12:00:00 AM,2025 Jun 23 12:00:00 AM,30.382394654355224,-97.75958790952059,POINT (-97.75958790952059 30.382394654355224)
"""276,179""","""190,808""",D8-3,BIRCH CT,HILL,,SIGN_WARNING,HILL,SE,2.6,1.7,0.8,,,,,2022 Mar 25 12:00:00 AM,2025 Apr 08 12:00:00 AM,2025 Nov 23 12:00:00 AM,30.426988465905048,-97.64071056741675,POINT (-97.64071056741675 30.426988465905048)
"""438,642""","""398,164""",D8-11,CREEK WAY,Street Name,,SIGN_GUIDE,DOWNTOWN,NE,1.3,2.3,1.2,QC Complete,,,,2022 Nov 16 12:00:00 AM,2025 Apr 16 12:00:00 AM,2025 Aug 08 12:00:00 AM,30.452146792313844,-97.73126362391946,POINT (-97.73126362391946 30.452146792313844)
"""181,635""","""551,782""",W8-16P,OAK AVE,DIP,,SIGN_WARNING,DIP,NW,1.9,2.9,2.0,QC Complete,,,,2023 May 20 12:00:00 AM,2024 Nov 30 12:00:00 AM,2025 Jun 07 12:00:00 AM,30.189491350559596,-97.77888901955382,POINT (-97.77888901955382 30.189491350559596)
"""462,568""","""536,767""",D1-11,RIVER WAY,HILL,,SIGN_WARNING,HILL,E,2.4,1.7,0.8,,,,,2024 Oct 03 12:00:00 AM,2025 Mar 16 12:00:00 AM,2025 Jun 20 12:00:00 AM,30.469606467803956,-97.86551880394548,POINT (-97.86551880394548 30.469606467803956)
"""566,819""","""906,009""",R2-9,ELM ST,NO PARKING,,SIGN_REGULATORY,NO PARKING,N,2.9,2.0,1.3,,,,,2023 Nov 29 12:00:00 AM,2025 Apr 09 12:00:00 AM,2025 Nov 08 12:00:00 AM,30.3413071367725,-97.86112734768484,POINT (-97.86112734768484 30.3413071367725)
"""582,682""","""931,751""",R4-16,CEDAR LN,,,SIGN_POLE,,E,1.5,1.1,1.5,QC Complete,,,,2022 May 11 12:00:00 AM,2024 Dec 10 12:00:00 AM,2025 Jul 24 12:00:00 AM,30.4154866192873,-97.81048424025639,POINT (-97.81048424025639 30.4154866192873)
"""106,293""","""459,653""",R5-19P,FOREST LN,SPEED LIMIT 25,,SIGN_REGULATORY,SPEED LIMIT 25,,1.2,3.0,1.9,,,,,2021 Nov 03 12:00:00 AM,2025 Jan 11 12:00:00 AM,2025 Oct 27 12:00:00 AM,30.37273410260034,-97.70734525282059,POINT (-97.70734525282059 30.37273410260034)
"""934,633""","""172,012""",D5-6,CREEK WAY,DIP,,SIGN_WARNING,DIP,,2.1,1.2,0.6,QC Complete,,,,2024 Aug 25 12:00:00 AM,2025 May 12 12:00:00 AM,2025 Jun 18 12:00:00 AM,30.452843448896026,-97.88098299558784,POINT (-97.88098299558784 30.452843448896026)
"""933,133""","""331,202""",W4-9,BRIDGE ST,ONE WAY,,SIGN_REGULATORY,ONE WAY,E,1.9,2.5,1.1,Installed,,,,2022 Jan 20 12:00:00 AM,2025 Jan 07 12:00:00 AM,2025 Sep 28 12:00:00 AM,30.46944475618391,-97.80580169655371,POINT (-97.80580169655371 30.46944475618391)
"""596,852""","""435,919""",D4-11,WILLOW RD,,,SIGN_POLE,,,2.5,2.3,1.6,,,,,2023 Dec 05 12:00:00 AM,2025 Feb 20 12:00:00 AM,2025 Sep 06 12:00:00 AM,30.19726174521163,-97.63136808745229,POINT (-97.63136808745229 30.19726174521163)
"""415,295""","""280,263""",W8-9,LAKE RD,DIP,,SIGN_WARNING,DIP,S,2.7,2.4,2.0,Installed,,,,2024 May 08 12:00:00 AM,2025 Apr 28 12:00:00 AM,2025 Sep 05 12:00:00 AM,30.46690067946242,-97.67517941976986,POINT (-97.67517941976986 30.46690067946242)
"""994,970""","""606,068""",D6-8,LAKE RD,STOP,,SIGN_REGULATORY,STOP,E,3.0,2.0,1.6,QC Complete,,,,2024 Apr 27 12:00:00 AM,2024 Nov 16 12:00:00 AM,2025 Jun 27 12:00:00 AM,30.124152944805722,-97.65831990385054,POINT (-97.65831990385054 30.124152944805722)
"""407,622""","""607,991""",D7-16,MAIN ST,,,SIGN_POLE,,SW,1.1,2.6,0.9,Pending,,,,2021 Mar 12 12:00:00 AM,2024 Nov 21 12:00:00 AM,2025 Nov 02 12:00:00 AM,30.402293233158684,-97.644909979442,POINT (-97.644909979442 30.402293233158684)
"""385,885""","""877,655""",W3-7,BRIDGE ST,Street Name,,SIGN_GUIDE,STREET NAME,,1.5,1.7,1.5,Pending,,,,2021 Apr 25 12:00:00 AM,2025 Feb 18 12:00:00 AM,2025 Sep 23 12:00:00 AM,30.213004199231566,-97.87385500345783,POINT (-97.87385500345783 30.213004199231566)
"""929,667""","""682,755""",R7-16,CREEK WAY,TURN RIGHT ONLY,,SIGN_REGULATORY,TURN RIGHT ONLY,SE,2.0,3.0,1.6,Installed,,,,2021 Apr 15 12:00:00 AM,2025 Mar 17 12:00:00 AM,2025 Jul 02 12:00:00 AM,30.412034477343404,-97.78542109301259,POINT (-97.78542109301259 30.412034477343404)
"""437,532""","""917,824""",R1-1,FOREST LN,TURN RIGHT ONLY,,SIGN_REGULATORY,TURN RIGHT ONLY,SW,2.4,1.0,0.6,Installed,,,,2021 Apr 08 12:00:00 AM,2025 Apr 18 12:00:00 AM,2025 Sep 08 12:00:00 AM,30.166487872205046,-97.85071815270332,POINT (-97.85071815270332 30.166487872205046)
"""986,016""","""555,948""",W7-1,CANYON PL,CURVE AHEAD,,SIGN_WARNING,CURVE AHEAD,SE,1.5,1.3,1.3,,,,,2021 Jan 10 12:00:00 AM,2024 Dec 23 12:00:00 AM,2025 Jul 09 12:00:00 AM,30.26283186734106,-97.74521339682276,POINT (-97.74521339682276 30.26283186734106)
"""208,930""","""302,353""",D6-17,PINE AVE,STOP AHEAD,,SIGN_REGULATORY,STOP AHEAD,SW,1.8,1.9,1.0,Installed,,,,2024 Oct 30 12:00:00 AM,2025 Apr 12 12:00:00 AM,2025 Jun 12 12:00:00 AM,30.49075388941169,-97.83859983532122,POINT (-97.83859983532122 30.49075388941169)
"""251,427""","""716,922""",D9-12,LAKE RD,,,SIGN_POLE,,NE,2.1,2.2,0.8,,,,,2021 Aug 22 12:00:00 AM,2024 Dec 23 12:00:00 AM,2025 Oct 17 12:00:00 AM,30.495832780376055,-97.6375442839261,POINT (-97.6375442839261 30.495832780376055)
"""474,798""","""438,326""",D4-10P,MEADOW CT,TURN RIGHT ONLY,,SIGN_REGULATORY,TURN RIGHT ONLY,E,1.6,3.0,1.0,QC Complete,,,,2021 May 27 12:00:00 AM,2025 May 13 12:00:00 AM,2025 Sep 23 12:00:00 AM,30.415179672281624,-97.74648084373263,POINT (-97.74648084373263 30.415179672281624)
"""984,492""","""833,527""",W7-20,LAKE RD,,,SIGN_POLE,,W,1.9,1.7,1.7,QC Complete,,,,2022 Mar 10 12:00:00 AM,2025 Jan 31 12:00:00 AM,2025 Oct 10 12:00:00 AM,30.369893134237955,-97.79387433234827,POINT (-97.79387433234827 30.369893134237955)
"""346,827""","""743,476""",W6-5,ELM ST,STOP,,SIGN_REGULATORY,STOP,SE,1.4,2.1,1.7,QC Complete,,,,2023 Apr 08 12:00:00 AM,2025 Jan 02 12:00:00 AM,2025 Jul 09 12:00:00 AM,30.32910946766003,-97.6829553612286,POINT (-97.6829553612286 30.32910946766003)
"""864,510""","""181,119""",D7-12,BRIDGE ST,Street Name,,SIGN_GUIDE,PEDESTRIAN CROSSING,NW,1.1,1.1,0.8,QC Complete,,,,2024 May 08 12:00:00 AM,2025 Jan 25 12:00:00 AM,2025 Sep 25 12:00:00 AM,30.104468159077655,-97.8714508786256,POINT (-97.8714508786256 30.104468159077655)
"""897,932""","""814,328""",D4-1,HILL BLVD,DIP,,SIGN_WARNING,DIP,S,2.9,2.1,0.7,Pending,,,,2022 Aug 30 12:00:00 AM,2025 Feb 27 12:00:00 AM,2025 Jun 10 12:00:00 AM,30.313115928089488,-97.85439305415854,POINT (-97.85439305415854 30.313115928089488)
"""465,445""","""786,099""",D2-11P,HILL BLVD,DIP,,SIGN_WARNING,DIP,,2.5,3.0,1.4,,,,,2023 Apr 19 12:00:00 AM,2025 Apr 12 12:00:00 AM,2025 Oct 22 12:00:00 AM,30.390634772459958,-97.87333802739728,POINT (-97.87333802739728 30.390634772459958)
